path,mean_relative_luminance,luminance_class,foreground_candidate
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\woven\woven_0010.jpg,0.014885062975176229,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\frilly\frilly_0076.jpg,0.014991753097624879,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0163.jpg,0.015028932147345398,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\studded\studded_0216.jpg,0.01520015818139762,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0120.jpg,0.015356048702396348,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0114.jpg,0.01555219080992911,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0104.jpg,0.015639290206706288,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\grooved\grooved_0111.jpg,0.015914263857709186,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0161.jpg,0.016090153020151685,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0167.jpg,0.016364793967599045,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0131.jpg,0.016433709066529942,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\matted\matted_0145.jpg,0.01648239242043263,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\honeycombed\honeycombed_0127.jpg,0.017074250280794654,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0102.jpg,0.017098219811685914,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\cobwebbed\cobwebbed_0088.jpg,0.017444047119686033,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\studded\studded_0197.jpg,0.01808872932592406,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\studded\studded_0162.jpg,0.018767198170855034,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0068.jpg,0.01893077247483054,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\polka-dotted\polka-dotted_0201.jpg,0.01923224050579687,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\studded\studded_0157.jpg,0.019513575804244086,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\studded\studded_0176.jpg,0.019634803517487837,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\scaly\scaly_0107.jpg,0.019736087381260876,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\woven\woven_0072.jpg,0.019791162323651953,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0130.jpg,0.019966190851760417,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\interlaced\interlaced_0135.jpg,0.020407612602765562,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\marbled\marbled_0191.jpg,0.020429552184297907,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0168.jpg,0.0219252696314312,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0162.jpg,0.022212890497994003,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\spiralled\spiralled_0092.jpg,0.02237146915119368,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\blotchy\blotchy_0077.jpg,0.022450658897063627,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0140.jpg,0.022476335272023,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\crosshatched\crosshatched_0010.jpg,0.022824813220265968,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\honeycombed\honeycombed_0122.jpg,0.023578580481056537,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0139.jpg,0.02385196999737811,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\frilly\frilly_0056.jpg,0.02503156278057381,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\woven\woven_0014.jpg,0.025095646866175048,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\woven\woven_0098.jpg,0.025140241746390853,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\perforated\perforated_0052.jpg,0.02545299547024829,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\studded\studded_0163.jpg,0.02546880987572331,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\bubbly\bubbly_0071.jpg,0.025933681202433737,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\spiralled\spiralled_0113.jpg,0.026221011071244242,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\studded\studded_0183.jpg,0.026232134727111528,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\woven\woven_0124.jpg,0.02630298747130789,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\braided\braided_0153.jpg,0.026443486426831947,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0158.jpg,0.026497383658731218,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\blotchy\blotchy_0075.jpg,0.026502901060099154,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\grid\grid_0020.jpg,0.026538960203914986,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\fibrous\fibrous_0182.jpg,0.026783008317219293,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0107.jpg,0.026837418953009368,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0109.jpg,0.02693084509702433,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\grooved\grooved_0126.jpg,0.027031590183878847,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\chequered\chequered_0195.jpg,0.02704565979288151,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0164.jpg,0.02730565268684303,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0148.jpg,0.027309080407764506,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\knitted\knitted_0146.jpg,0.027531399065422388,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\cracked\cracked_0119.jpg,0.027612506880892472,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\lined\lined_0121.jpg,0.027620375342603306,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0057.jpg,0.027764190887111732,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\banded\banded_0037.jpg,0.028004322357313816,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\chequered\chequered_0194.jpg,0.028213554028668538,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\marbled\marbled_0105.jpg,0.028273280243689698,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\interlaced\interlaced_0198.jpg,0.02874634534883963,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\grooved\grooved_0162.jpg,0.02889350588329295,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\honeycombed\honeycombed_0093.jpg,0.02893392560755199,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\chequered\chequered_0159.jpg,0.028954252910301025,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\polka-dotted\polka-dotted_0156.jpg,0.02896001681439577,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\spiralled\spiralled_0129.jpg,0.02919263291825714,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\cobwebbed\cobwebbed_0070.jpg,0.02920969100356538,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\swirly\swirly_0157.jpg,0.02929296226435371,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0150.jpg,0.02933143383884203,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\polka-dotted\polka-dotted_0158.jpg,0.02958784506113024,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\swirly\swirly_0129.jpg,0.029787550881554496,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0128.jpg,0.029832813569267723,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\polka-dotted\polka-dotted_0126.jpg,0.030166601812002612,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\perforated\perforated_0115.jpg,0.03025750028406333,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\woven\woven_0105.jpg,0.03062429687510629,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\grid\grid_0048.jpg,0.030654783196092442,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\honeycombed\honeycombed_0066.jpg,0.030997404918262052,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\stained\stained_0045.jpg,0.031041745413170924,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\swirly\swirly_0141.jpg,0.031154778300704934,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\grooved\grooved_0132.jpg,0.03124985179326409,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0132.jpg,0.03125338123445479,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\banded\banded_0136.jpg,0.03133197079795547,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\matted\matted_0063.jpg,0.03143956074379717,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\bubbly\bubbly_0138.jpg,0.031619008204559824,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\veined\veined_0069.jpg,0.03186725609733792,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0046.jpg,0.03203663818662962,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\blotchy\blotchy_0049.jpg,0.032100620266614116,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0123.jpg,0.03238444999387697,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\studded\studded_0153.jpg,0.03248485114983859,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0050.jpg,0.03249855795807313,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\crosshatched\crosshatched_0139.jpg,0.03285639288309889,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0127.jpg,0.03290471965531484,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\crosshatched\crosshatched_0170.jpg,0.03292862535823243,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\sprinkled\sprinkled_0020.jpg,0.03341950273026207,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\marbled\marbled_0124.jpg,0.033546468705189916,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\knitted\knitted_0151.jpg,0.033777195506829456,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0166.jpg,0.03379184692977397,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\meshed\meshed_0056.jpg,0.03420564472250808,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\grooved\grooved_0097.jpg,0.034511953519249655,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\dotted\dotted_0180.jpg,0.034518540984653255,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\banded\banded_0118.jpg,0.034776765764278385,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\cobwebbed\cobwebbed_0086.jpg,0.03490195073513092,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\woven\woven_0059.jpg,0.03504211951743118,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\stratified\stratified_0117.jpg,0.03509300184510647,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0116.jpg,0.03511624444415791,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\cobwebbed\cobwebbed_0046.jpg,0.035136630420092824,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\interlaced\interlaced_0160.jpg,0.03524385919305204,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\dotted\dotted_0148.jpg,0.035269508478221766,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\frilly\frilly_0116.jpg,0.03527198838487602,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0156.jpg,0.03530863352205511,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\spiralled\spiralled_0114.jpg,0.03549836625860307,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\dotted\dotted_0155.jpg,0.03560255524099219,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\dotted\dotted_0186.jpg,0.03560255524099219,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\lined\lined_0159.jpg,0.03560537129890266,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\studded\studded_0159.jpg,0.035812454048971806,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\pleated\pleated_0099.jpg,0.03605135934864445,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\studded\studded_0210.jpg,0.03619742819453843,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\stratified\stratified_0054.jpg,0.03631120383958983,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\dotted\dotted_0094.jpg,0.0365210624476383,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\bubbly\bubbly_0152.jpg,0.03749689667769992,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\scaly\scaly_0184.jpg,0.037997285145317444,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\polka-dotted\polka-dotted_0180.jpg,0.03819792085651676,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\studded\studded_0020.jpg,0.03841020154903896,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\knitted\knitted_0184.jpg,0.038704184323846084,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\cobwebbed\cobwebbed_0098.jpg,0.03877964266572761,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\lined\lined_0120.jpg,0.03885488855714629,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\polka-dotted\polka-dotted_0185.jpg,0.038891028582996985,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\swirly\swirly_0114.jpg,0.03902697907905905,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\polka-dotted\polka-dotted_0181.jpg,0.039366445590747375,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\cobwebbed\cobwebbed_0149.jpg,0.03956829147780633,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\veined\veined_0067.jpg,0.0396579638982803,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\dotted\dotted_0137.jpg,0.03979981225362577,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\cobwebbed\cobwebbed_0082.jpg,0.040016520746246786,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\studded\studded_0208.jpg,0.04026164427904863,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\dotted\dotted_0175.jpg,0.04033424081926758,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\dotted\dotted_0208.jpg,0.04033424081926758,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\crosshatched\crosshatched_0048.jpg,0.04041086645993602,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\knitted\knitted_0133.jpg,0.040585955895344306,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\crosshatched\crosshatched_0156.jpg,0.040763046581129746,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\cobwebbed\cobwebbed_0110.jpg,0.04079481323389496,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\matted\matted_0114.jpg,0.040845404156505165,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\polka-dotted\polka-dotted_0214.jpg,0.040957756377478144,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\pitted\pitted_0152.jpg,0.041108846683982514,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\smeared\smeared_0048.jpg,0.04125363576977237,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\waffled\waffled_0111.jpg,0.04136014361207985,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0113.jpg,0.04146488546352368,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\flecked\flecked_0108.jpg,0.041499486630071976,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\lined\lined_0119.jpg,0.04170071452153631,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\waffled\waffled_0147.jpg,0.041753596332937376,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\woven\woven_0101.jpg,0.04177184819768871,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\woven\woven_0053.jpg,0.041831236882733415,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\lined\lined_0097.jpg,0.041887124433024295,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\spiralled\spiralled_0132.jpg,0.04221705606645058,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\studded\studded_0100.jpg,0.04257387625575211,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\gauzy\gauzy_0149.jpg,0.04263003089755023,1,True
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\raw\images\Describable Textures Dataset\images\bubbly\bubbly_0095.jpg,0.042891398839649195,1,True
